BBL,Required to report automated water data from DEP? Y/N,Esmnt,Building Class ,Tax Class,Building Count,DOF Gross Square Footage,,,Zip Code,"Multiple Buildings less than 100,000 with one of the buildings on the tax lot greater than 25,000 GSF",Address
1004847501,YES, ,R0,2,1,"41,500",,,10012,,72 MERCER STREET
1004847502,NO, ,R0,2,1,"185,717",,,10012,,503 BROADWAY
1004850008,YES, ,O5,4,1,"45,000",,,10012,,72 GREENE STREET
1004850021,YES, ,D4,2,1,"32,088",,,10012,,106 SPRING STREET
1004850022,NO, ,D0,2,1,"27,500",,,10012,,91 MERCER STREET
1004857501,YES, ,R0,2,1,"25,683",,,10012,,73 MERCER STREET
1004860002,YES, ,O6,4,1,"48,754",,,10012,,64 WOOSTER STREET
1004860009,YES, ,D0,2,1,"33,250",,,10012,,80 WOOSTER STREET
1004860011,NO, ,O6,4,1,"65,972",,,10012,,84 WOOSTER STREET
1004860036,YES, ,D7,2B,1,"43,706",,,10013,,476 BROOME STREET
1004867501,YES, ,R0,2,1,"25,200",,,10013,,472 BROOME STREET
1004867502,YES, ,R0,2,1,"27,899",,,10013,,470 BROOME STREET
1004867503,YES, ,R0,2,1,"67,407",,,10012,,57 GREENE STREET
1004870001,YES, ,D0,2,1,"43,500",,,10013,,484 BROOME STREET
1004870010,YES, ,O5,4,1,"55,120",,,10012,,379 WEST BROADWAY
1004870012,NO, ,D0,2,1,"64,188",,,10012,,383 WEST BROADWAY
1004870016,YES, ,D0,2,1,"65,340",,,10012,,391 WEST BROADWAY
1004877501,YES, ,R0,2,1,"37,443",,,10012,,73 WOOSTER STREET
1004880003,YES, ,HB,4,1,"56,000",,,10012,,60 THOMPSON STREET
1004887501,YES, ,R0,2,1,"32,440",,,10012,,52 THOMPSON STREET
1004890009,YES, ,D9,2,1,"32,125",,,10012,,73 SULLIVAN STREET
1004897502,NO, ,R0,2,1,"74,428",,,10012,,55 SULLIVAN STREET
1004907502,YES, ,R0,2,1,"80,657",,,10012,,10 SULLIVAN STREET
1004910046,NO, ,O6,4,1,"182,655",,,10013,,155 AVENUE OF THE AMERICAS
1004917502,YES, ,R0,2,1,"60,852",,,10013,,145 6 AVENUE
1004917503,YES, ,R0,2,1,"395,075",,,10013,,246 SPRING STREET
1004910016,NO,,W1,4,1,"84,619",,,10013,,137 AVENUE OF THE AMER
1004920020,YES, ,K4,4,1,"27,571",,,10012,,226 BOWERY
1004920038,NO, ,O5,4,1,"32,222",,,10012,,190 BOWERY
1004927501,YES, ,R0,2,1,"45,391",,,10012,,14 PRINCE STREET
1004927503,YES, ,R0,2,1,"33,678",,,10012,,200 BOWERY
1004930041,YES, ,D7,2,1,"184,900",,,10012,,13 SPRING STREET
1004937501,YES, ,R0,2,1,"33,058",,,10012,,211 ELIZABETH STREET
1004947503,YES, ,R0,2,1,"42,271",,,10012,,32 PRINCE STREET
1004947504,YES, ,R0,2,1,"33,190",,,10012,,224 MULBERRY STREET
1004950002,YES, ,D0,2,1,"54,431",,,10012,,237 LAFAYETTE STREET
1004950011,NO, ,C7,2,1,"63,587",,,10012,,255 LAFAYETTE STREET
1004950022,YES, ,D9,2,1,"61,554",,,10012,,50 PRINCE STREET
1004950033,NO, ,D9,2,1,"67,300",,,10012,,229 MULBERRY STREET
1004950007,YES,,Y1,4,1,"36,525",,,10012,,247 LAFAYETTE STREET
1004960001,YES, ,HB,4,1,"77,979",,,10012,,79 CROSBY STREET
1004960036,YES, ,O5,4,1,"56,340",,,10012,,71 SPRING STREET
1004960040,YES, ,O6,4,1,"54,800",,,10012,,75 SPRING STREET
1004970001,NO, ,O6,4,2,"169,983",,,10012,,530 BROADWAY
1004970006,YES, ,O5,4,1,"25,050",,,10012,,540 BROADWAY
1004970009,YES, ,K4,4,1,"96,000",,,10012,,546 BROADWAY
1004970018,NO, ,O5,4,1,"122,454",,,10012,,560 BROADWAY
1004977502,YES, ,R0,2,1,"45,280",,,10012,,81 SPRING STREET
1004977503,YES, ,R0,2,1,"27,365",,,10012,,542 BROADWAY
1004980005,YES, ,D0,2,1,"51,180",,,10012,,565 BROADWAY
1004980009,NO, ,O6,4,1,"112,500",,,10012,,557 BROADWAY
1004980011,YES, ,O6,4,1,"243,442",,,10012,,549 BROADWAY
1004980015,NO, ,D0,2,1,"26,058",,,10012,,547 BROADWAY
1004980016,YES, ,K4,4,1,"29,586",,,10012,,545 BROADWAY
1004980018,YES, ,D4,2C,1,"35,735",,,10012,,541 BROADWAY
1004980020,YES, ,D2,2B,1,"37,400",,,10012,,537 BROADWAY
1004980023,NO, ,K2,4,1,"44,243",,,10012,,529 BROADWAY
1004987502,NO, ,R0,2,1,"50,518",,,10012,,543 BROADWAY
1004990007,YES, ,O6,4,1,"192,471",,,10012,,104 GREENE STREET
1004990037,NO, ,D7,2,1,"25,250",,,10012,,109 SPRING STREET
1004997501,NO, ,R0,2,1,"27,363",,,10012,,127 MERCER STREET
1004997505,YES, ,R0,2,1,"50,323",,,10012,,92 GREENE STREET
1004997506,YES, ,R0,2,1,"26,691",,,10012,,115 MERCER STREET
1005000005,YES, ,D0,2,1,"54,300",,,10012,,108 WOOSTER STREET
1005000011,YES, ,O5,4,1,"52,526",,,10012,,120 WOOSTER STREET
1005000036,YES, ,O9,4,1,"28,824",,,10012,,131 SPRING STREET
1005000038,YES, ,O9,4,1,"28,487",,,10012,,135 SPRING STREET
1005007501,YES, ,R0,2,1,"27,672",,,10012,,116 WOOSTER STREET
1005007502,YES, ,R0,2,1,"44,530",,,10012,,93 GREENE STREET
1005007503,YES, ,R0,2,1,"37,918",,,10012,,139 SPRING STREET
1005007504,YES, ,R0,2,1,"40,600",,,10012,,102 WOOSTER STREET
1005007505,YES, ,R0,2,1,"45,790",,,10012,,103 GREENE STREET
1005007506,YES, ,R0,2,1,"39,207",,,10012,,107 GREENE STREET
1005010001,YES, ,O5,4,1,"28,964",,,10012,,413 WEST BROADWAY
1005010012,NO, ,D0,2C,1,"40,000",,,10012,,140 PRINCE STREET
1005010028,YES, ,D4,2C,1,"30,500",,,10012,,101 WOOSTER STREET
1005017501,YES, ,R0,2,1,"63,174",,,10012,,105 WOOSTER STREET
1005017502,NO, ,R0,2,1,"37,736",,,10012,,153 SPRING STREET
1005020004,YES, ,D4,2C,1,"40,039",,,10012,,94 THOMPSON STREET
1005020025,NO, ,K4,4,1,"26,929",,,10012,,430 WEST BROADWAY
1005027501,YES, ,R0,2,1,"41,799",,,10012,,426 WEST BROADWAY
1005040014,YES, ,D0,2,1,"32,738",,,10013,,196 AVENUE OF THE AMERICAS
1005040031,YES, ,D1,2,1,"38,880",,,10012,,110 SULLIVAN STREET
1005040036,YES, ,D1,2,1,"33,750",,,10012,,100 SULLIVAN STREET
1005040043,YES, ,O9,4,1,"39,658",,,10012,,207 SPRING STREET
1005047501,NO, ,R0,2,1,"87,285",,,10013,,180 AVENUE OF THE AMERICAS
1005050001,YES, ,O6,4,1,"214,110",,,10013,,150 VARICK STREET
1005050014,YES, ,O5,4,1,"27,286",,,10013,,30 VANDAM STREET
1005050036,YES, ,O6,4,2,"615,107",,,10013,,161 AVENUE OF THE AMERICAS
1005060016,YES, ,D1,2,1,"44,256",,,10014,,30 CHARLTON STREET
1005060027,YES, ,D4,2,1,"172,836",,,10014,,2 CHARLTON STREET
1005067501,YES, ,R0,2,1,"311,477",,,10013,,160 VARICK STREET
1005077502,YES, ,R0,2,1,"51,184",,,10012,,256 BOWERY
1005077503,NO, ,R0,2,1,"26,957",,,10012,,260 BOWERY
1005080025,YES, ,D7,2,1,"92,088",,,10012,,65 EAST HOUSTON STREET
1005087502,NO, ,R0,2,1,"71,761",,,10012,,262 MOTT STREET
1005090026,NO, ,D9,2,1,"25,480",,,10012,,53 EAST HOUSTON STREET
1005090027,YES, ,C7,2,1,"28,542",,,10012,,285 MOTT STREET
1005100001,NO, ,O6,4,1,"169,961",,,10012,,63 PRINCE STREET
1005100037,YES, ,D4,2,1,"25,244",,,10012,,129 CROSBY STREET
1005100038,YES, ,O3,4,1,"59,757",,,10012,,298 LAFAYETTE STREET
1005107501,YES, ,R0,2,1,"130,076",,,10012,,285 LAFAYETTE STREET
1005107502,NO, ,R0,2,1,"206,798",,,10012,,295 LAFAYETTE STREET
1005110001,YES, ,O6,4,1,"286,250",,,10012,,568 BROADWAY
1005110006,YES, ,O6,4,1,"127,597",,,10012,,580 BROADWAY
1005110008,NO, ,O6,4,1,"254,822",,,10012,,584 BROADWAY
1005110012,NO, ,O6,4,1,"231,840",,,10012,,592 BROADWAY
1005110015,YES, ,O9,4,1,"64,120",,,10012,,598 BROADWAY
1005110016,NO, ,O5,4,1,"67,532",,,10012,,600 BROADWAY
1005110019,YES, ,O2,4,1,"32,282",,,10012,,140 CROSBY STREET
1005120014,YES, ,D7,2B,1,"29,700",,,10012,,595 BROADWAY
1005120015,YES, ,O5,4,2,"62,536",,,10012,Y ,591 BROADWAY
1005120020,YES, ,K4,4,1,"68,800",,,10012,,579 BROADWAY
1005120023,YES, ,O5,4,1,"140,000",,,10012,,569 BROADWAY
1005127501,YES, ,R0,2,1,"144,303",,,10012,,583 BROADWAY
1005127502,YES, ,R0,2,1,"224,409",,,10012,,599 BROADWAY
1005127503,YES, ,R0,2,1,"29,057",,,10012,,597 BROADWAY
1005130010,NO, ,D0,2C,1,"26,668",,,10012,,148 GREENE STREET
1005130023,YES, ,O5,4,1,"30,020",,,10012,,165 MERCER STREET
1005130035,NO, ,HB,4,1,"67,452",,,10012,,93 PRINCE STREET
1005130039,YES, ,K2,4,1,"28,434",,,10012,,103 PRINCE STREET
1005137503,YES, ,R0,2,1,"64,859",,,10012,,19 WEST HOUSTON STREET
1005140010,YES, ,D4,2,1,"40,500",,,10012,,152 WOOSTER STREET
1005147501,YES, ,R0,2,1,"33,785",,,10012,,121 GREENE STREET
1005147505,YES, ,R0,2,1,"46,217",,,10012,,160 WOOSTER STREET
1005147506,NO, ,R0,2,1,"38,476",,,10012,,150 WOOSTER STREET
1005150004,YES, ,D4,2,1,"40,180",,,10012,,459 WEST BROADWAY
1005150008,YES, ,D4,2,1,"40,130",,,10012,,465 WEST BROADWAY
1005150025,YES, ,O6,4,1,"40,500",,,10012,,155 WOOSTER STREET
1005150031,YES, ,D0,2,1,"54,600",,,10012,,141 WOOSTER STREET
1005150037,YES, ,D0,2,1,"32,921",,,10012,,127 PRINCE STREET
1005150039,YES, ,D0,2C,1,"27,445",,,10012,,131 PRINCE STREET
1005150042,YES, ,D0,2C,1,"28,947",,,10012,,137 PRINCE STREET
1005157501,NO, ,R0,2,1,"45,419",,,10012,,139 WOOSTER STREET
1005157502,YES, ,R0,2,1,"52,459",,,10012,,149 WOOSTER STREET
1005160007,YES, ,D0,2,1,"86,018",,,10012,,140 THOMPSON STREET
1005160026,YES, ,D0,2,1,"51,925",,,10012,,474 WEST BROADWAY
1005170011,YES, ,M1,4,1,"30,025",,,10012,,155 SULLIVAN STREET
1005170037,YES, ,M2,4,1,"28,497",,,10012,,171 PRINCE STREET
1005190014,YES, ,D4,2,1,"43,346",,,10014,,50 KING STREET
1005190036,YES, ,D4,2,1,"33,100",,,10012,,2 KING STREET
1005190044,YES, ,D4,2,1,"33,204",,,10014,,208 AVENUE OF THE AMERICAS
1005190070,YES, ,O6,4,1,"329,116",,,10014,,180 VARICK STREET
1005200001,YES, ,O6,4,1,"436,629",,,10014,,200 VARICK STREET
1005200029,YES, ,D4,2,1,"47,100",,,10014,,185 WEST HOUSTON STREET
1005207501,YES, ,R0,2,1,"33,383",,,10014,,27 KING STREET
1005210037,YES, ,O7,4,1,"43,365",,,10012,,26 BLEECKER STREET
1005210043,YES, ,M2,4,1,"27,935",,,10012,,18 BLEECKER STREET
1005210045,YES, ,D7,2,1,"187,368",,,10012,,303 ELIZABETH STREET
1005210071,NO, ,D0,2,1,"40,607",,,10012,,10 BLEECKER STREET
1005217505,NO, ,R0,2,1,"75,515",,,10012,,36 BLEECKER STREET
1005217506,NO, ,R0,2,1,"110,631",,,10012,,40 BLEECKER STREET
1005220001,YES, ,O5,4,1,"122,200",,,10012,,610 BROADWAY
1005220004,YES, ,D0,2,1,"32,440",,,10012,,620 BROADWAY
1005220008,YES, ,O5,4,1,"66,500",,,10012,,628 BROADWAY
1005220010,YES, ,O6,4,1,"150,603",,,10012,,632 BROADWAY
1005220012,NO, ,O6,4,1,"131,743",,,10012,,636 BROADWAY
1005220024,YES, ,K4,4,1,"41,207",,,10012,,153 CROSBY STREET
1005220028,NO, ,O6,4,1,"38,720",,,10012,,324 LAFAYETTE STREET
1005227501,YES, ,R0,2,1,"38,763",,,10012,,54 BLEECKER STREET
1005227502,NO, ,R0,2,1,"61,182",,,10012,,640 BROADWAY
1005230038,YES, ,D4,2,1,"82,483",,,10012,,88 BLEECKER STREET
1005230044,YES, ,O6,4,1,"104,500",,,10012,,627 BROADWAY
1005230046,NO, ,O6,4,1,"78,958",,,10012,,625 BROADWAY
1005230047,YES, ,K4,4,1,"34,085",,,10012,,623 BROADWAY
1005230048,NO, ,O6,4,1,"204,920",,,10012,,18 WEST HOUSTON STREET
1005240001,YES, ,D4,2,1,"212,832",,,10012,,505 LA GUARDIA PLACE
1005240009,YES, ,K1,4,1,"29,000",,,10012,,509 LA GUARDIA PLACE
1005240066,NO, ,W6,4,2,"1,260,362",,,10012,,100 BLEECKER STREET
1005250016,YES, ,C1,2,1,"28,623",,,10012,,183 THOMPSON STREET
1005250029,YES, ,O9,4,1,"28,500",,,10012,,116 WEST HOUSTON STREET
1005250040,YES, ,D4,2,1,"27,000",,,10012,,180 THOMPSON STREET
1005257501,YES, ,R0,2,1,"159,626",,,10012,,156 BLEECKER STREET
1005257506,NO, ,R0,2,1,"97,248",,,10012,,184 THOMPSON STREET
1005270027,YES, ,D9,2,1,"118,467",,,10014,,10 DOWNING STREET
1005280001,YES, ,D4,2,1,"71,490",,,10014,,182 WEST HOUSTON STREET
1005280012,YES, ,I6,4,1,"64,260",,,10014,,214 WEST HOUSTON STREET
1005280035,YES, ,C6,2,1,"36,850",,,10014,,40 DOWNING STREET
1005287501,YES, ,R0,2,1,"50,292",,,10014,,63 DOWNING STREET
1005290001,YES, ,D0,2,1,"55,065",,,10012,,644 BROADWAY
1005290003,YES, ,O9,4,1,"49,310",,,10012,,648 BROADWAY
1005290005,YES, ,D0,2,1,"45,240",,,10012,,652 BROADWAY
1005290055,YES, ,D0,2,1,"29,600",,,10012,,27 BLEECKER STREET
1005290057,YES, ,D0,2,1,"25,132",,,10012,,33 BLEECKER STREET
1005290062,YES, ,O5,4,1,"37,993",,,10012,,43 BLEECKER STREET
1005290072,YES, ,O6,4,1,"104,775",,,10012,,65 BLEECKER STREET
1005297501,YES, ,R0,2,1,"94,279",,,10012,,658 BROADWAY
1005297502,YES, ,R0,2,1,"37,710",,,10012,,7 BOND STREET
1005297504,NO, ,R0,2,1,"50,388",,,10012,,1 BOND STREET
1005297507,YES, ,R0,2,1,"32,520",,,10012,,57 BOND STREET
1005297508,YES, ,R0,2,1,"69,107",,,10012,,25 BOND STREET
1005297509,NO, ,R0,2,1,"26,413",,,10012,,41 BOND STREET
1005300001,NO, ,O5,4,1,"66,905",,,10012,,670 BROADWAY
1005300007,NO, ,D0,2,1,"37,380",,,10012,,682 BROADWAY
1005300044,YES, ,D4,2,1,"45,000",,,10012,,48 BOND STREET
1005300046,YES, ,O6,4,1,"31,720",,,10012,,42 BOND STREET
1005300062,NO, ,D4,2,1,"32,227",,,10012,,358 LAFAYETTE STREET
1005307505,YES, ,R0,2,1,"85,000",,,10012,,40 BOND STREET
1005307508,NO, ,R0,2,1,"26,148",,,10012,,22 BOND STREET
1005307509,NO, ,R0,2,1,"45,884",,,10012,,363 LAFAYETTE STREET
1005310001,YES, ,D0,2,1,"59,248",,,10012,,684 BROADWAY
1005310020,YES, ,O2,4,1,"64,347",,,10003,,383 LAFAYETTE STREET
1005310027,YES, ,D4,2,1,"31,756",,,10003,,28 EAST 4 STREET
1005310045,YES, ,D0,2,1,"36,390",,,10012,,48 GREAT JONES STREET
1005317501,YES, ,R0,2,1,"182,605",,,10012,,692 BROADWAY
1005317504,NO, ,R0,2,1,"55,688",,,10003,,380 LAFAYETTE STREET
1005317505,YES, ,R0,2,1,"57,142",,,10012,,688 BROADWAY
1005310049,YES,,Y1,4,1,"13,308",,,10012,,42 GREAT JONES STREET
1005320008,YES, ,H8,4,2,"307,312",,,10012,,246 MERCER STREET
1005320015,YES, ,O6,4,2,"159,987",,,10012,,661 BROADWAY
1005320020,YES, ,D0,2,4,"196,920",,,10012,,77 BLEECKER STREET
1005320030,YES, ,D5,2,1,"28,917",,,10012,,81 BLEECKER STREET
1005330001,YES, ,H8,4,5,"1,485,916",,,10012,,1 WASHINGTON SQUARE VLLGE
1005330010,YES, ,K1,4,1,"32,700",,,10012,,543 LA GUARDIA PLACE
1005350001,YES, ,W6,4,2,"305,900",,,10012,,44 WEST 4 STREET
1005350008,YES, ,W6,4,1,"470,400",,,10012,,567 LA GUARDIA PLACE
1005350036,YES, ,W6,4,1,"119,170",,,10012,,17 WEST 3 STREET
1005357501,NO, ,R0,2,1,"323,092",,,10012,,14 WEST 4 STREET
1005370026,NO, ,D0,2,1,"41,384",,,10012,,534 LA GUARDIA PLACE
1005377501,YES, ,R0,2,1,"29,247",,,10012,,64 WEST 3 STREET
1005380040,NO, ,W6,4,1,"232,930",,,10012,,566 LA GUARDIA PLACE
1005387501,NO, ,R0,2,1,"91,104",,,10012,,58 WASHINGTON SQUARE SOUTH
1005390023,YES, ,G1,4,1,"32,480",,,10012,,221 THOMPSON STREET
1005390028,NO, ,C7,2,1,"25,144",,,10012,,217 THOMPSON STREET
1005390031,YES, ,D4,2,1,"55,800",,,10012,,211 THOMPSON STREET
1005390037,YES, ,D7,2,1,"28,380",,,10012,,159 BLEECKER STREET
1005397501,NO, ,R0,2,1,"80,027",,,10012,,209 SULLIVAN STREET
1005400014,NO, ,H8,4,2,"153,348",,,10012,,130 MAC DOUGAL STREET
1005400030,YES, ,O5,4,1,"54,238",,,10012,,214 SULLIVAN STREET
1005410001,YES, ,W6,4,1,"202,521",,,10012,,40 WASHINGTON SQUARE SOUTH
1005410018,NO, ,W6,4,2,"122,500",,,10012,,51 WASHINGTON SQUARE SOUTH
1005410023,YES, ,M1,4,1,"41,500",,,10012,,55 WASHINGTON SQUARE SOUTH
1005418001,NO, ,W6,4,1,"66,636",,,10012,,40 WASHINGTON SQUARE SOUTH
1005417501,YES, ,R0,2,1,"141,811",,,10012,,89 WEST 3 STREET
1005420011,YES, ,D4,2,1,"45,720",,,10012,,25 MINETTA LANE
1005420025,YES, ,D4,2,1,"54,924",,,10014,,290 AVENUE OF THE AMERICAS
1005427502,YES, ,R0,2,1,"27,227",,,10012,,189 BLEECKER STREET
1005430015,YES, ,G1,4,1,"48,600",,,10012,,122 WEST 3 STREET
1005430053,YES, ,W9,4,1,"49,757",,,10012,,139 MAC DOUGAL STREET
1005440001,YES, ,O6,4,3,"101,936",,,10003,,393 LAFAYETTE STREET
1005440005,YES, ,G1,4,1,"33,996",,,10003,,403 LAFAYETTE STREET
1005440008,NO, ,O5,4,1,"97,020",,,10003,,409 LAFAYETTE STREET
1005440012,YES, ,S9,2A,1,"31,152",,,10003,,417 LAFAYETTE STREET
1005440013,YES, ,O6,4,1,"57,729",,,10003,,419 LAFAYETTE STREET
1005440048,YES, ,O3,4,1,"52,192",,,10003,,30 COOPER SQUARE
1005440050,NO, ,W9,4,1,"117,391",,,10003,,16 COOPER SQUARE
1005440065,YES, ,D6,2,1,"128,300",,,10003,,2 COOPER SQUARE
1005440076,YES, ,W6,4,1,"172,409",,,10003,,7 EAST 7 STREET
1005447502,YES, ,R0,2,1,"141,946",,,10003,,443 LAFAYETTE STREET
1005447501,YES, ,R0,2,3,"121,158",,,10003,,56 COOPER SQUARE
1005440045,NO, ,O9,4,1,"50,294",,,10003,,34 COOPER SQUARE
1005447503,YES, ,R0,2,1,"112,820",,,10003,,38 COOPER SQUARE
1005440016,NO,,J7,4,1,"61,420",,,10003,,423 LAFAYETTE STREET
1005450006,NO, ,O6,4,2,"127,143",,,10003,,708 BROADWAY
1005450007,YES, ,D0,2,1,"29,351",,,10003,,710 BROADWAY
1005450011,YES, ,D0,2,1,"75,165",,,10003,,718 BROADWAY
1005450015,YES, ,O6,4,1,"336,645",,,10003,,726 BROADWAY
1005450022,NO, ,K4,4,1,"29,485",,,10003,,736 BROADWAY
1005450026,YES, ,O6,4,4,"316,832",,,10003,,740 BROADWAY
1005450046,NO, ,D1,2,1,"27,612",,,10003,,416 LAFAYETTE STREET
1005450053,YES, ,O5,4,3,"93,048",,,10003,Y ,400 LAFAYETTE STREET
1005450059,NO, ,D5,2,1,"147,773",,,10003,,752 BROADWAY
1005457501,YES, ,R0,2,1,"82,844",,,10003,,696 BROADWAY
1005457502,YES, ,R0,2,1,"56,237",,,10003,,704 BROADWAY
1005457503,YES, ,R0,2,1,"107,754",,,10003,,21 ASTOR PLACE
1005460001,NO, ,H8,4,1,"38,899",,,10003,,79 WASHINGTON SQUARE EAST
1005460005,YES, ,W6,4,1,"40,467",,,10003,,82 WASHINGTON SQUARE EAST
1005460010,NO, ,W6,4,1,"69,800",,,10003,,18 WASHINGTON PLACE
1005460011,YES, ,W6,4,1,"125,450",,,10012,,35 WEST 4 STREET
1005460015,YES, ,H8,4,1,"115,694",,,10003,,14 WASHINGTON PLACE
1005460021,YES, ,O6,4,1,"100,628",,,10012,,19 WEST 4 STREET
1005460026,NO, ,O2,4,1,"56,684",,,10012,,21 WEST 4 STREET
1005460031,YES, ,W6,4,1,"54,725",,,10003,,4 WASHINGTON PLACE
1005460033,NO, ,W6,4,1,"61,582",,,10003,,713 BROADWAY
1005460035,YES, ,W6,4,1,"106,063",,,10003,,707 BROADWAY
1005460040,YES, ,W6,4,1,"85,000",,,10003,,699 BROADWAY
1005470001,NO, ,W6,4,1,"180,000",,,10003,,32 WAVERLY PLACE
1005470004,YES, ,W6,4,1,"28,641",,,10003,,28 WAVERLY PLACE
1005470005,YES, ,W6,4,1,"53,482",,,10003,,24 WAVERLY PLACE
1005470008,YES, ,W6,4,1,"91,402",,,10003,,23 WASHINGTON PLACE
1005470020,YES, ,W6,4,1,"71,270",,,10003,,15 WASHINGTON PLACE
1005470026,NO, ,W6,4,1,"28,572",,,10003,,3 WASHINGTON PLACE
1005470030,YES, ,W6,4,1,"366,268",,,10003,,715 BROADWAY
1005480001,YES, ,D6,2,1,"218,985",,,10003,,1 UNIVERSITY PLACE
1005480004,NO, ,H8,4,1,"116,237",,,10003,,5 UNIVERSITY PLACE
1005480009,YES, ,O5,4,1,"55,224",,,10003,,13 UNIVERSITY PLACE
1005480012,YES, ,J9,4,1,"30,575",,,10003,,36 EAST 8 STREET
1005480021,YES, ,W6,4,1,"30,042",,,10003,,25 WAVERLY PLACE
1005480028,YES, ,D4,2,1,"100,591",,,10003,,50 EAST 8 STREET
1005480040,YES, ,D6,2,1,"78,810",,,10003,,11 WAVERLY PLACE
1005480045,YES, ,D4,2,1,"102,024",,,10003,,15 WAVERLY PLACE
1005480070,YES, ,D6,2,1,"489,709",,,10003,,300 MERCER STREET
1005487501,YES, ,R0,2,1,"512,503",,,10003,,60 EAST 8 STREET
1005500022,NO, ,D4,2,1,"238,923",,,10003,,1 5 AVENUE
1005510001,YES, ,D4,2,1,"469,263",,,10011,,2 5 AVENUE
1005510016,YES, ,D9,2,1,"32,409",,,10011,,27 WASHINGTON SQUARE NORTH
1005520010,YES, ,D3,2,1,"27,108",,,10011,,82 WEST WASHINGTON PLACE
1005520024,YES, ,H8,4,1,"179,800",,,10011,,35 WASHINGTON SQUARE WEST
1005520026,NO, ,H8,4,1,"110,447",,,10011,,37 WASHINGTON SQUARE WEST
1005520060,YES, ,H8,4,1,"128,601",,,10011,,29 WASHINGTON SQUARE WEST
1005520062,YES, ,D4,2,1,"60,583",,,10011,,32 WASHINGTON SQUARE WEST
1005527501,YES, ,R0,2,1,"67,409",,,10011,,360 6 AVENUE
1005527504,YES, ,R0,2,1,"48,914",,,10011,,88 WEST WASHINGTON PLACE
1005530041,YES, ,D3,2,1,"37,939",,,10011,,123 WAVERLY PLACE
1005537501,NO, ,R0,2,1,"55,113",,,10011,,103 WAVERLY PLACE
1005537502,YES, ,R0,2,1,"33,846",,,10011,,171 MAC DOUGAL STREET
1005540001,YES, ,O6,4,1,"940,000",,,10003,,770 BROADWAY
1005540035,YES, ,O6,4,1,"385,831",,,10003,,51 ASTOR PLACE
1005550001,NO, ,D4,2,1,"718,220",,,10003,,772 BROADWAY
1005550011,YES, ,D0,2,1,"36,016",,,10003,,59 4 AVENUE
1005550014,YES, ,D5,2,1,"26,455",,,10003,,65 4 AVENUE
1005550028,YES, ,D4,2,1,"261,940",,,10003,,30 3 AVENUE
1005557501,NO, ,R0,2,1,"34,840",,,10003,,80 EAST 10 STREET
1005560001,YES, ,D8,2,1,"163,665",,,10003,,85 4 AVENUE
1005560015,YES, ,C4,2,1,"61,612",,,10003,,85 EAST 10 STREET
1005560044,YES, ,D4,2,1,"156,650",,,10003,,111 4 AVENUE
1005560048,YES, ,H8,4,2,"181,380",,,10003,,120 EAST 12 STREET
1005560065,YES, ,J8,4,1,"54,328",,,10003,,66 3 AVENUE
1005560068,NO, ,P1,4,1,"26,574",,,10003,,119 EAST 11 STREET
1005567501,YES, ,R0,2,1,"26,158",,,10003,,10430 EAST 12 STREET
1005567502,YES, ,R0,2,1,"111,588",,,10003,,84 3 AVENUE
1005560016,YES, ,H2,4,1,"103,917",,,10003,,112 EAST 11 STREET
1005570017,YES, ,D7,2,1,"124,630",,,10003,,60 EAST 12 STREET
1005570022,YES, ,D6,2,1,"42,000",,,10003,,70 EAST 12 STREET
1005570039,YES, ,D7,2,1,"33,450",,,10003,,80 4 AVENUE
1005577501,YES, ,R0,2,2,"106,789",,,10003,,806 BROADWAY
1005580010,YES, ,D5,2,1,"37,299",,,10003,,127 4 AVENUE
1005580013,NO, ,D5,2,1,"25,850",,,10003,,110 EAST 13 STREET
1005580037,YES, ,H8,4,1,"58,578",,,10003,,135 EAST 12 STREET
1005580044,YES, ,D5,2,1,"41,750",,,10003,,115 EAST 12 STREET
1005587501,YES, ,R0,2,1,"58,779",,,10003,,114 EAST 13 STREET
1005587502,YES, ,R0,2,1,"102,882",,,10003,,115 4 AVENUE
1005587503,NO, ,R0,2,1,"69,472",,,10003,,125 EAST 12 STREET
1005590009,NO, ,D6,2,1,"184,646",,,10003,,137 4 AVENUE
1005590012,YES, ,H8,4,1,"216,267",,,10003,,106 EAST 14 STREET
1005590022,YES, ,H8,4,1,"446,076",,,10003,,126 EAST 14 STREET
1005590055,YES, ,D7,2,1,"108,817",,,10003,,113 EAST 13 STREET
1005597501,YES, ,R0,2,1,"105,525",,,10003,,108 3 AVENUE
1005590016,YES,,O4,4,1,"230,591",,,10003,,124 EAST 14 STREET
1005607503,YES, ,R0,2,1,"204,426",,,10003,,60 EAST 9 STREET
1005607502,YES, ,R0,2,1,"202,428",,,10003,,40 EAST 9 STREET
1005607501,YES, ,R0,2,1,"199,654",,,10003,,30 EAST 9 STREET
1005610001,YES, ,D4,2,1,"38,915",,,10003,,41 UNIVERSITY PLACE
1005610009,YES, ,D0,2,1,"43,010",,,10003,,30 EAST 10 STREET
1005610014,YES, ,D4,2,1,"160,896",,,10003,,38 EAST 10 STREET
1005610037,YES, ,D4,2,1,"139,566",,,10003,,47 EAST 9 STREET
1005610045,YES, ,D4,2,1,"98,609",,,10003,,35 EAST 9 STREET
1005617501,NO, ,R0,2,1,"247,908",,,10003,,63 EAST 9 STREET
1005617502,YES, ,R0,2,1,"148,128",,,10003,,28 EAST 10 STREET
