BBL ,Boro,Block,Lot,Last Block Digit,E,BC,TC,Building Count,DOF Gross Square Footage ,Street Number ,Street Name ,Borough ,Zip Code,NYCHA ,"Multiple Buildings less than 100,000 with one of the buildings on the tax lot greater than 25,000 GSF",Full Address
1000130001,1,13,1,3, ,O6,4,1,"206,480",1,BROADWAY,Manhattan ,10004,,,1 BROADWAY
1000130005,1,13,5,3, ,O4,4,1,"434,220",11,BROADWAY,Manhattan ,10004,,,11 BROADWAY
1000130027,1,13,27,3, ,O4,4,1,"809,401",25,BROADWAY,Manhattan ,10004,,,25 BROADWAY
1000150022,1,15,22,5, ,D8,2,1,"335,746",21,WEST ST.,Manhattan ,10006,,,21 WEST ST.
1000157501,1,15,7501,5, ,R0,2,2,"1,402,831",17,BATTERY PL.,Manhattan ,10004,,,17 BATTERY PL.
1000157502,1,15,7502,5, ,R0,2,1,"259,076",20,WEST ST.,Manhattan ,10004,,,20 WEST ST.
1000160015,1,16,15,6, ,D8,2,1,"239,165",50,BATTERY PL.,Manhattan ,10280,,,50 BATTERY PL.
1000160020,1,16,20,6, ,D8,2,1,"230,765",70,BATTERY PL.,Manhattan ,10280,,,70 BATTERY PL.
1000160100,1,16,100,6, ,D6,2,6,"1,881,621",345,S. END AVE.,Manhattan ,10280,,,345 S. END AVE.
1000160120,1,16,120,6, ,O4,4,1,"1,501,878",200,LIBERTY ST.,Manhattan ,10281,,,200 LIBERTY ST.
1000160125,1,16,125,6, ,O4,4,2,"2,267,925",225,LIBERTY ST.,Manhattan ,10281,,,225 LIBERTY ST.
1000160140,1,16,140,6, ,O4,4,1,"2,233,692",200,VESEY ST.,Manhattan ,10281,,,200 VESEY ST.
1000160150,1,16,150,6, ,O4,4,1,"2,084,079",250,VESEY ST.,Manhattan ,10281,,,250 VESEY ST.
1000160185,1,16,185,6, ,D8,2,1,"283,905",211,N. END AVE.,Manhattan ,10282,,,211 N. END AVE.
1000160195,1,16,195,6, ,D8,2,1,"356,483",325,N. END AVE.,Manhattan ,10282,,,325 N. END AVE.
1000160205,1,16,205,6, ,D8,2,1,"239,185",455,N. END AVE.,Manhattan ,10282,,,455 N. END AVE.
1000160210,1,16,210,6, ,D8,2,1,"357,000",399,CHAMBERS STREET,Manhattan ,10282,,,399 CHAMBERS STREET
1000160180,1,16,180,6, ,D8,2,1,"356,786",20,RIVER TER.,Manhattan ,10282,,,20 RIVER TER.
1000160221,1,16,221,6, ,D8,2,1,"244,617",450,N. END AVE.,Manhattan ,10282,,,450 N. END AVE.
1000160225,1,16,225,6, ,O6,4,1,"502,000",1,N. END AVE.,Manhattan ,10282,,,1 N. END AVE.
1000160260,1,16,260,6, ,O4,4,1,"2,157,862",200,WEST ST.,Manhattan ,10282,,,200 WEST ST.
1000167501,1,16,7501,6, ,R0,2,1,"220,821",377,RECTOR PL.,Manhattan ,10280,,,377 RECTOR PL.
1000167502,1,16,7502,6, ,R0,2,1,"150,855",320,ALBANY ST.,Manhattan ,10280,,,320 ALBANY ST.
1000167504,1,16,7504,6, ,R0,2,1,"91,774",300,ALBANY ST.,Manhattan ,10280,,,300 ALBANY ST.
1000167505,1,16,7505,6, ,R0,2,1,"257,092",380,RECTOR PL.,Manhattan ,10280,,,380 RECTOR PL.
1000167503,1,16,7503,6, ,R0,2,1,"106,052",250,S. END AVE.,Manhattan ,10280,,,250 S. END AVE.
1000167506,1,16,7506,6, ,R0,2,1,"106,631",280,RECTOR PL.,Manhattan ,10280,,,280 RECTOR PL.
1000167507,1,16,7507,6, ,R0,2,1,"129,176",300,RECTOR PL.,Manhattan ,10280,,,300 RECTOR PL.
1000167508,1,16,7508,6, ,R0,2,1,"590,974",200,RECTOR PL.,Manhattan ,10280,,,200 RECTOR PL.
1000167509,1,16,7509,6, ,R0,2,1,"237,270",21,S. END AVE.,Manhattan ,10280,,,21 S. END AVE.
1000167510,1,16,7510,6, ,R0,2,1,"305,973",99,BATTERY PL.,Manhattan ,10280,,,99 BATTERY PL.
1000167511,1,16,7511,6, ,R0,2,1,"189,273",2,S. END AVE.,Manhattan ,10280,,,2 S. END AVE.
1000167512,1,16,7512,6, ,R0,2,1,"641,681",102,N. END AVE.,Manhattan ,10282,,,102 N. END AVE.
1000167513,1,16,7513,6, ,R0,2,1,"562,340",10,LITTLE WEST ST.,Manhattan ,10004,,,10 LITTLE WEST ST.
1000167514,1,16,7514,6, ,R0,2,1,"422,304",30,LITTLE WEST STREET,Manhattan ,10004,,,30 LITTLE WEST STREET
1000167515,1,16,7515,6, ,R0,2,1,"287,819",225,RECTOR PL.,Manhattan ,10280,,,225 RECTOR PL.
1000167516,1,16,7516,6, ,R0,2,1,"531,665",2,RIVER TER.,Manhattan ,10282,,,2 RIVER TER.
1000167517,1,16,7517,6, ,R0,2,1,"508,458",70,BATTERY PL.,Manhattan ,10280,,,70 BATTERY PL.
1000167518,1,16,7518,6, ,R0,2,1,"262,021",333,RECTOR PL.,Manhattan ,10280,,,333 RECTOR PL.
1000167519,1,16,7519,6, ,R0,2,1,"273,018",300,N. END AVE.,Manhattan ,10282,,,300 N. END AVE.
1000167520,1,16,7520,6, ,R0,2,1,"425,407",200,N. END AVE.,Manhattan ,10282,,,200 N. END AVE.
1000167521,1,16,7521,6, ,R0,2,1,"335,784",212,WARREN ST.,Manhattan ,10282,,,212 WARREN ST.
1000167522,1,16,7522,6, ,R0,2,2,"360,656",400,CHAMBERS STREET,Manhattan ,10282,,,400 CHAMBERS STREET
1000170029,1,17,29,7, ,D5,2,1,"335,114",90,WASHINGTON ST.,Manhattan ,10006,,,90 WASHINGTON ST.
1000177501,1,17,7501,7, ,R0,2,1,"427,177",50,WEST ST.,Manhattan ,10006,,,50 WEST ST.
1000187501,1,18,7501,8, ,R0,2,1,"481,731",13,RECTOR ST.,Manhattan ,10006,,,13 RECTOR ST.
1000190024,1,19,24,9, ,HB,4,1,"74,373",50,TRINITY PL.,Manhattan ,10006,,,50 TRINITY PL.
1000197501,1,19,7501,9, ,R0,2,1,"301,426",42,TRINITY PLACE,Manhattan ,10006,,,42 TRINITY PLACE
1000200001,1,20,1,0, ,O4,4,1,"316,150",29,BROADWAY,Manhattan ,10006,,,29 BROADWAY
1000200004,1,20,4,0, ,O4,4,1,"447,452",39,BROADWAY,Manhattan ,10006,,,39 BROADWAY
1000200009,1,20,9,0, ,O4,4,1,"368,315",45,BROADWAY,Manhattan ,10006,,,45 BROADWAY
1000200016,1,20,16,0, ,O4,4,1,"309,381",55,BROADWAY,Manhattan ,10006,,,55 BROADWAY
1000210001,1,21,1,1, ,O4,4,1,"650,740",61,BROADWAY,Manhattan ,10006,,,61 BROADWAY
1000210004,1,21,4,1, ,O4,4,1,"335,184",65,BROADWAY,Manhattan ,10006,,,65 BROADWAY
1000210006,1,21,6,1, ,D5,2,1,"303,086",71,BROADWAY,Manhattan ,10006,,,71 BROADWAY
1000220013,1,22,13,2, ,O4,4,1,"860,889",26,BROADWAY,Manhattan ,10004,,,26 BROADWAY
1000220017,1,22,17,2, ,O6,4,1,"143,000",32,BROADWAY,Manhattan ,10004,,,32 BROADWAY
1000220020,1,22,20,2, ,O4,4,1,"389,927",42,BROADWAY,Manhattan ,10004,,,42 BROADWAY
1000220024,1,22,24,2, ,O4,4,1,"300,676",50,BROADWAY,Manhattan ,10004,,,50 BROADWAY
1000220028,1,22,28,2, ,O6,4,1,"345,540",52,BROADWAY,Manhattan ,10004,,,52 BROADWAY
1000230019,1,23,19,3, ,O4,4,2,"240,279",11,WALL ST.,Manhattan ,10005,,,11 WALL ST.
1000230050,1,23,50,3, ,D9,2,1,"466,820",20,BROAD ST.,Manhattan ,10005,,,20 BROAD ST.
1000237501,1,23,7501,3, ,R0,2,1,"1,161,292",1,WALL ST.,Manhattan ,10005,,,1 WALL ST.
1000240001,1,24,1,4, ,O4,4,1,"974,958",60,BROAD ST.,Manhattan ,10004,,,60 BROAD ST.
1000240029,1,24,29,4, ,O4,4,1,"370,000",30,BROAD ST.,Manhattan ,10004,,,30 BROAD ST.
1000240036,1,24,36,4, ,O4,4,1,"205,940",50,BROAD ST.,Manhattan ,10004,,,50 BROAD ST.
1000247501,1,24,7501,4, ,R0,2,1,"319,910",40,BROAD ST.,Manhattan ,10004,,,40 BROAD ST.
1000250001,1,25,1,5, ,O4,4,1,"406,025",55,BROAD ST.,Manhattan ,10004,,,55 BROAD ST.
1000250010,1,25,10,5, ,W8,4,1,"91,553",41,BROAD ST.,Manhattan ,10004,,,41 BROAD ST.
1000250027,1,25,27,5, ,O4,4,1,"239,071",40,EXCHANGE PL.,Manhattan ,10005,,,40 EXCHANGE PL.
1000257501,1,25,7501,5, ,R0,2,1,"530,168",15,WILLIAM ST.,Manhattan ,10005,,,15 WILLIAM ST.
1000257502,1,25,7502,5, ,R0,2,1,"433,463",25,BROAD STREET,Manhattan ,10004,,,25 BROAD STREET
1000260014,1,26,14,6, ,D5,2,2,"377,214",37,WALL ST.,Manhattan ,10005,,,37 WALL ST.
1000260021,1,26,21,6, ,D9,2,1,"493,187",45,WALL ST.,Manhattan ,10005,,,45 WALL ST.
1000267501,1,26,7501,6, ,R0,2,1,"944,252",15,BROAD ST.,Manhattan ,10005,,,15 BROAD ST.
1000270009,1,27,9,7, ,D5,2,1,"400,531",63,WALL ST.,Manhattan ,10005,,,63 WALL ST.
1000270017,1,27,17,7, ,D5,2,1,"305,271",67,WALL ST.,Manhattan ,10005,,,67 WALL ST.
1000277501,1,27,7501,7, ,R0,2,1,"263,582",55,WALL ST.,Manhattan ,10005,,,55 WALL ST.
1000277502,1,27,7502,7, ,R0,2,1,"786,942",20,EXCHANGE PL.,Manhattan ,10005,,,20 EXCHANGE PL.
1000280001,1,28,1,8, ,D0,2,1,"239,121",3,HANOVER SQ.,Manhattan ,10004,,,3 HANOVER SQ.
1000280005,1,28,5,8, ,O4,4,1,"292,466",5,HANOVER SQ.,Manhattan ,10004,,,5 HANOVER SQ.
1000280012,1,28,12,8, ,O4,4,1,"95,325",76,BEAVER STREET,Manhattan ,10005,,,76 BEAVER STREET
1000287501,1,28,7501,8, ,R0,2,1,"108,373",82,BEAVER STREET,Manhattan ,10005,,,82 BEAVER STREET
1000290001,1,29,1,9, ,O4,4,1,"1,007,569",85,BROAD ST.,Manhattan ,10004,,,85 BROAD ST.
1000290036,1,29,36,9, ,O3,4,1,"105,000",1,WILLIAM ST.,Manhattan ,10004,,,1 WILLIAM ST.
1000290070,1,29,70,9, ,O4,4,1,"661,283",75,BROAD ST.,Manhattan ,10004,,,75 BROAD ST.
1000290086,1,29,86,9, ,G1,4,1,"87,775",14,SOUTH WILLIAM STREET,Manhattan ,10004,,,14 SOUTH WILLIAM STREET
1000300005,1,30,5,0, ,K4,4,1,"85,472",46,WATER ST.,Manhattan ,10004,,,46 WATER ST.
1000307501,1,30,7501,0, ,R0,2,1,"806,170",7,HANOVER SQUARE,Manhattan ,10004,,,7 HANOVER SQUARE
1000310001,1,31,1,1, ,D6,2,1,"487,404",10,HANOVER SQ.,Manhattan ,10005,,,10 HANOVER SQ.
1000317501,1,31,7501,1, ,R0,2,1,"683,289",75,WALL ST.,Manhattan ,10005,,,75 WALL ST.
1000327501,1,32,7501,2, ,R0,2,1,"3,678,000",43,WATER STREET,Manhattan ,10041,,,43 WATER STREET
1000330001,1,33,1,3, ,O4,4,1,"541,568",77,WATER ST.,Manhattan ,10005,,,77 WATER ST.
1000330011,1,33,11,3, ,D5,2,1,"473,460",95,WALL ST.,Manhattan ,10005,,,95 WALL ST.
1000337501,1,33,7501,3, ,R0,2,1,"106,598",99,WALL ST.,Manhattan ,10005,,,99 WALL ST.
1000350001,1,35,1,5, ,O4,4,1,"973,587",77,FRONT STREET,Manhattan ,10005,,,77 FRONT STREET
1000350010,1,35,10,5, ,O4,4,1,"990,250",111,WALL ST.,Manhattan ,10005,,,111 WALL ST.
1000360012,1,36,12,6, ,Y7,4,1,"320,800",0,PIER 9,Manhattan ,0,,,0 PIER 9
1000360018,1,36,18,6, ,T2,4,1,"199,625",1,PIER 11,Manhattan ,10005,,,1 PIER 11
1000360030,1,36,30,6, ,T2,4,1,"169,425",PIER14,SOUTH STREET,Manhattan ,0,,,PIER14 SOUTH STREET
1000360025,1,36,25,6, ,T2,4,2,"202,275",13,SOUTH STREET,Manhattan ,10004,,,13 SOUTH STREET
1000370008,1,37,8,7, ,H9,4,1,"267,570",110,WALL ST.,Manhattan ,10005,,,110 WALL ST.
1000370023,1,37,23,7, ,O4,4,1,"1,079,361",180,MAIDEN LN.,Manhattan ,10038,,,180 MAIDEN LN.
1000380001,1,38,1,8, ,O4,4,1,"463,664",100,WALL ST.,Manhattan ,10005,,,100 WALL ST.
1000380017,1,38,17,8, ,O4,4,1,"664,990",88,PINE ST.,Manhattan ,10005,,,88 PINE ST.
1000390001,1,39,1,9, ,H1,4,1,"122,157",82,WALL STREET CT.,Manhattan ,10005,,,82 WALL STREET CT.
1000390012,1,39,12,9, ,O4,4,1,"1,104,184",110,MAIDEN LANE,Manhattan ,10005,,,110 MAIDEN LANE
1000390041,1,39,41,9, ,HB,4,1,"54,432",120,WATER ST.,Manhattan ,10005,,,120 WATER ST.
1000397501,1,39,7501,9, ,R0,2,1,"117,641",130,WATER ST.,Manhattan ,10005,,,130 WATER ST.
1000400003,1,40,3,0, ,O4,4,1,"1,617,206",60,WALL ST.,Manhattan ,10005,,,60 WALL ST.
1000400014,1,40,14,0, ,O4,4,1,"281,755",48,WALL ST.,Manhattan ,10005,,,48 WALL ST.
1000400016,1,40,16,0, ,H3,4,1,"119,467",52,WILLIAM ST.,Manhattan ,10005,,,52 WILLIAM ST.
1000407501,1,40,7501,0, ,R0,2,1,"306,787",72,WALL ST.,Manhattan ,10005,,,72 WALL ST.
1000417503,1,41,7503,1, ,R0,2,1,"81,412",56,PINE ST.,Manhattan ,10005,,,56 PINE ST.
1000417504,1,41,7504,1, ,R0,2,1,"975,719",66,PINE STREET,Manhattan ,10005,,,66 PINE STREET
1000420001,1,42,1,2, ,D6,2,1,"290,116",100,MAIDEN LN.,Manhattan ,10038,,,100 MAIDEN LN.
1000420022,1,42,22,2, ,D8,2,1,"431,000",10,LIBERTY ST.,Manhattan ,10005,,,10 LIBERTY ST.
1000420031,1,42,31,2, ,O4,4,1,"527,605",80,MAIDEN LN.,Manhattan ,10038,,,80 MAIDEN LN.
1000430001,1,43,1,3, ,O4,4,1,"289,049",44,WALL ST.,Manhattan ,10005,,,44 WALL ST.
1000430002,1,43,2,3, ,O4,4,1,"1,061,286",40,WALL ST.,Manhattan ,10005,,,40 WALL ST.
1000430005,1,43,5,3, ,O3,4,1,"108,663",30,WALL ST.,Manhattan ,10005,,,30 WALL ST.
1000440001,1,44,1,4, ,O4,4,1,"2,224,200",28,LIBERTY ST.,Manhattan ,10005,,,28 LIBERTY ST.
1000447501,1,44,7501,4, ,R0,2,1,"583,639",18,PINE STREET,Manhattan ,10005,,,18 PINE STREET
1000460001,1,46,1,6, ,O4,4,1,"173,159",2,WALL ST.,Manhattan ,10005,,,2 WALL ST.
1000460003,1,46,3,6, ,O4,4,1,"364,390",100,BROADWAY,Manhattan ,10005,,,100 BROADWAY
1000460009,1,46,9,6, ,O4,4,1,"839,749",14,WALL ST.,Manhattan ,10005,,,14 WALL ST.
1000477501,1,47,7501,7, ,R0,2,1,"1,736,513",120,BROADWAY,Manhattan ,10271,,,120 BROADWAY
1000480001,1,48,1,8, ,O4,4,1,"1,141,276",140,BROADWAY,Manhattan ,10005,,,140 BROADWAY
1000490002,1,49,2,9, ,O4,4,1,"432,093",111,BROADWAY,Manhattan ,10006,,,111 BROADWAY
1000500001,1,50,1,0, ,O4,4,1,"396,607",115,BROADWAY,Manhattan ,10006,,,115 BROADWAY
1000510001,1,51,1,1, ,O4,4,1,"400,294",101,GREENWICH ST.,Manhattan ,10006,,,101 GREENWICH ST.
1000510007,1,51,7,1, ,O4,4,1,"281,121",68,TRINITY PL.,Manhattan ,10006,,,68 TRINITY PL.
1000510013,1,51,13,1, ,O3,4,1,"181,725",86,TRINITY PL.,Manhattan ,10006,,,86 TRINITY PL.
1000510014,1,51,14,1, ,D8,2,1,"455,815",22,THAMES ST.,Manhattan ,10006,,,22 THAMES ST.
1000520008,1,52,8,2, ,H2,4,1,"130,054",133,GREENWICH ST.,Manhattan ,10006,,,133 GREENWICH ST.
1000520021,1,52,21,2, ,D7,2,1,"57,945",120,LIBERTY ST.,Manhattan ,10006,,,120 LIBERTY ST.
1000527502,1,52,7502,2, ,R0,2,1,"74,409",114,LIBERTY ST.,Manhattan ,10006,,,114 LIBERTY ST.
1000530002,1,53,2,3, ,H2,4,1,"142,236",99,WASHINGTON ST.,Manhattan ,10006,,,99 WASHINGTON ST.
1000530033,1,53,33,3, ,D8,2,1,"57,941",110,GREENWICH ST.,Manhattan ,10006,,,110 GREENWICH ST.
1000530038,1,53,38,3, ,H2,4,1,"70,918",100,GREENWICH ST.,Manhattan ,10006,,,100 GREENWICH ST.
1000537501,1,53,7501,3, ,R0,2,1,"66,872",120,GREENWICH ST.,Manhattan ,10006,,,120 GREENWICH ST.
1000537502,1,53,7502,3, ,R0,2,1,"396,477",123,WASHINGTON ST.,Manhattan ,10006,,,123 WASHINGTON ST.
1000550014,1,55,14,5, ,D8,2,1,"258,071",71,WEST STREET,Manhattan ,10006,,,71 WEST STREET
1000550016,1,55,16,5, ,H2,4,1,"420,322",80,WEST STREET,Manhattan ,10006,,,80 WEST STREET
1000557501,1,55,7501,5, ,R0,2,1,"449,355",40,RECTOR ST.,Manhattan ,10006,,,40 RECTOR ST.
1000560001,1,56,1,6, ,H2,4,1,"181,297",140,WASHINGTON ST.,Manhattan ,10006,,,140 WASHINGTON ST.
1000560004,1,56,4,6, ,D5,2,1,"357,001",90,WEST ST.,Manhattan ,10006,,,90 WEST ST.
1000627501,1,62,7501,2, ,R0,2,1,"2,139,035",1,LIBERTY PLZ.,Manhattan ,10006,,,1 LIBERTY PLZ.
1000630003,1,63,3,3, ,O4,4,1,"647,875",22,CORTLANDT ST.,Manhattan ,10007,,,22 CORTLANDT ST.
1000637501,1,63,7501,3, ,R0,2,1,"257,535",185,BROADWAY,Manhattan ,10007,,,185 BROADWAY
1000640008,1,64,8,4, ,D4,2,1,"167,448",53,LIBERTY STREET,Manhattan ,10005,,,53 LIBERTY STREET
1000640012,1,64,12,4, ,O4,4,1,"279,669",150,BROADWAY,Manhattan ,10038,,,150 BROADWAY
1000640015,1,64,15,4, ,O6,4,3,"150,000",160,BROADWAY,Manhattan ,10038,,,160 BROADWAY
1000647502,1,64,7502,4, ,R0,2,1,"167,280",170,BROADWAY,Manhattan ,10038,,,170 BROADWAY
1000650007,1,65,7,5, ,O4,4,1,"124,910",15,MAIDEN LN.,Manhattan ,10038,,,15 MAIDEN LN.
1000650010,1,65,10,5, ,D5,2,1,"58,354",9,MAIDEN LN.,Manhattan ,10038,,,9 MAIDEN LN.
1000650017,1,65,17,5, ,D4,2,1,"168,176",176,BROADWAY,Manhattan ,10038,,,176 BROADWAY
1000650024,1,65,24,5, ,H1,4,1,"50,616",24,JOHN ST.,Manhattan ,10038,,,24 JOHN ST.
1000657502,1,65,7502,5, ,R0,2,1,"149,223",182,BROADWAY,Manhattan ,10038,,,182 BROADWAY
1000660001,1,66,1,6, ,O3,4,1,"640,000",19,LIBERTY STREET,Manhattan ,10045,,,19 LIBERTY STREET
1000670001,1,67,1,7, ,O4,4,1,"1,073,000",59,MAIDEN LN.,Manhattan ,10038,,,59 MAIDEN LN.
1000670023,1,67,23,7, ,O4,4,1,"558,327",56,NASSAU STREET,Manhattan ,10038,,,56 NASSAU STREET
1000680007,1,68,7,8, ,O6,4,1,"155,450",83,MAIDEN LN.,Manhattan ,10038,,,83 MAIDEN LN.
1000680011,1,68,11,8, ,O6,4,1,"155,026",75,MAIDEN LN.,Manhattan ,10038,,,75 MAIDEN LN.
1000680016,1,68,16,8, ,HS,4,1,"122,959",84,WILLIAM ST.,Manhattan ,10038,,,84 WILLIAM ST.
1000680028,1,68,28,8, ,HB,4,1,"71,539",15,GOLD ST.,Manhattan ,10038,,,15 GOLD ST.
1000680036,1,68,36,8, ,O4,4,1,"377,120",100,WILLIAM ST.,Manhattan ,10038,,,100 WILLIAM ST.
1000687501,1,68,7501,8, ,R0,2,1,"200,610",80,JOHN ST.,Manhattan ,10038,,,80 JOHN ST.
1000687502,1,68,7502,8, ,R0,2,1,"126,430",90,WILLIAM ST.,Manhattan ,10038,,,90 WILLIAM ST.
1000690001,1,69,1,9, ,H2,4,1,"148,868",215,PEARL ST.,Manhattan ,10038,,,215 PEARL ST.
1000690006,1,69,6,9, ,D8,2,1,"222,001",211,PEARL STREET,Manhattan ,10038,,,211 PEARL STREET
1000690018,1,69,18,9, ,D8,2,1,"627,300",2,GOLD ST.,Manhattan ,10038,,,2 GOLD ST.
1000690030,1,69,30,9, ,H2,4,1,"114,226",4,PLATT STREET,Manhattan ,10038,,,4 PLATT STREET
1000690032,1,69,32,9, ,D7,2,1,"338,463",116,JOHN ST.,Manhattan ,10038,,,116 JOHN ST.
1000697502,1,69,7502,9, ,R0,2,1,"372,364",90,JOHN ST.,Manhattan ,10038,,,90 JOHN ST.
1000700032,1,70,32,0, ,D6,2,1,"487,950",180,WATER ST.,Manhattan ,10038,,,180 WATER ST.
1000700043,1,70,43,0, ,O4,4,1,"481,858",160,WATER ST.,Manhattan ,10038,,,160 WATER ST.
1000707501,1,70,7501,0, ,R0,2,1,"343,902",125,MAIDEN LN.,Manhattan ,10038,,,125 MAIDEN LN.
1000710001,1,71,1,1, ,D7,2,1,"52,969",156,FRONT STREET,Manhattan ,10038,,,156 FRONT STREET
1000717501,1,71,7501,1, ,R0,2,1,"580,000",175,WATER ST.,Manhattan ,10038,,,175 WATER ST.
1000720007,1,72,7,2, ,H2,4,1,"139,891",151,MAIDEN LN.,Manhattan ,10038,,,151 MAIDEN LN.
1000720012,1,72,12,2, ,H2,4,1,"70,044",161,FRONT ST.,Manhattan ,10038,,,161 FRONT ST.
1000720013,1,72,13,2, ,E9,4,1,"58,500",163,FRONT ST.,Manhattan ,10038,,,163 FRONT ST.
1000720027,1,72,27,2, ,D2,2,1,"52,005",85,SOUTH ST.,Manhattan ,10038,,,85 SOUTH ST.
1000727502,1,72,7502,2, ,R0,2,1,"191,505",161,MAIDEN LN.,Manhattan ,10038,,,161 MAIDEN LN.
1000747501,1,74,7501,4, ,R0,2,1,"995,083",199,WATER ST.,Manhattan ,10038,,,199 WATER ST.
1000750001,1,75,1,5, ,D8,2,1,"541,000",127,JOHN ST.,Manhattan ,10038,,,127 JOHN ST.
1000750030,1,75,30,5, ,O4,4,1,"296,076",111,JOHN ST.,Manhattan ,10038,,,111 JOHN ST.
1000750021,1,75,21,5, ,O4,4,1,"234,553",40,FULTON ST.,Manhattan ,10038,,,40 FULTON ST.
1000760006,1,76,6,6, ,D7,2,1,"101,542",56,FULTON ST.,Manhattan ,10038,,,56 FULTON ST.
1000760024,1,76,24,6, ,D6,2,1,"53,445",40,GOLD ST.,Manhattan ,10038,,,40 GOLD ST.
1000767501,1,76,7501,6, ,R0,2,1,"158,477",15,CLIFF ST.,Manhattan ,10038,,,15 CLIFF ST.
1000767502,1,76,7502,6, ,R0,2,1,"472,059",99,JOHN ST.,Manhattan ,10038,,,99 JOHN ST.
1000770001,1,77,1,7, ,D7,2,1,"160,000",85,JOHN ST.,Manhattan ,10038,,,85 JOHN ST.
1000770008,1,77,8,7, ,O4,4,1,"788,241",110,WILLIAM ST.,Manhattan ,10038,,,110 WILLIAM ST.
1000770024,1,77,24,7, ,D7,2,1,"159,000",82,FULTON STREET,Manhattan ,10038,,,82 FULTON STREET
1000777501,1,77,7501,7, ,R0,2,1,"448,214",130,WILLIAM ST.,Manhattan ,10038,,,130 WILLIAM ST.
1000780001,1,78,1,8, ,D7,2,1,"76,988",135,WILLIAM ST.,Manhattan ,10038,,,135 WILLIAM ST.
1000780004,1,78,4,8, ,O4,4,1,"493,039",123,WILLIAM ST.,Manhattan ,10038,,,123 WILLIAM ST.
1000780020,1,78,20,8, ,H8,4,1,"74,863",106,FULTON ST.,Manhattan ,10038,,,106 FULTON ST.
1000787507,1,78,7507,8, ,R0,2,1,"97,798",111,WILLIAM STREET,Manhattan ,10038,,,111 WILLIAM STREET
1000787508,1,78,7508,8, ,R0,2,1,"81,199",45,JOHN ST.,Manhattan ,10038,,,45 JOHN ST.
1000780047,1,78,47,8, ,D8,2,1,"440,553",114,FULTON ST.,Manhattan ,10038,,,114 FULTON ST.
1000787511,1,78,7511,8, ,R0,2,1,"115,376",55,JOHN STREET,Manhattan ,10038,,,55 JOHN STREET
1000790010,1,79,10,9, ,HS,4,1,"111,423",17,JOHN ST.,Manhattan ,10038,,,17 JOHN ST.
1000797502,1,79,7502,9, ,R0,2,1,"71,246",130,FULTON ST.,Manhattan ,10038,,,130 FULTON ST.
1000797503,1,79,7503,9, ,R0,2,1,"73,121",71,NASSAU ST.,Manhattan ,10038,,,71 NASSAU ST.
1000800001,1,80,1,0, ,O4,4,1,"1,094,861",195,BROADWAY,Manhattan ,10007,,,195 BROADWAY
1000800004,1,80,4,0, ,H1,4,1,"383,166",55,CHURCH ST.,Manhattan ,10007,,,55 CHURCH ST.
1000847501,1,84,7501,4, ,R0,2,1,"967,206",140,WEST ST.,Manhattan ,10007,,,140 WEST ST.
1000880001,1,88,1,8, ,O6,4,1,"133,198",217,BROADWAY,Manhattan ,10007,,,217 BROADWAY
1000880005,1,88,5,8, ,O6,4,1,"80,298",20,VESEY ST.,Manhattan ,10007,,,20 VESEY ST.
1000880010,1,88,10,8, ,O6,4,1,"71,959",30,VESEY ST.,Manhattan ,10007,,,30 VESEY ST.
1000880014,1,88,14,8, ,D8,2,1,"531,000",10,BARCLAY ST.,Manhattan ,10007,,,10 BARCLAY ST.
1000880018,1,88,18,8, ,O4,4,1,"480,831",225,BROADWAY,Manhattan ,10007,,,225 BROADWAY
1000890001,1,89,1,9, ,O6,4,1,"100,000",99,NASSAU STREET,Manhattan ,10038,,,99 NASSAU STREET
1000890003,1,89,3,9, ,H2,4,1,"119,889",26,ANN ST.,Manhattan ,10038,,,26 ANN ST.
1000890012,1,89,12,9, ,O4,4,1,"756,138",222,BROADWAY,Manhattan ,10038,,,222 BROADWAY
1000900017,1,90,17,0, ,D7,2,1,"182,499",113,NASSAU ST.,Manhattan ,10038,,,113 NASSAU ST.
1000907501,1,90,7501,0, ,R0,2,1,"420,470",15,PARK ROW,Manhattan ,10038,,,15 PARK ROW
1000907503,1,90,7503,0, ,R0,2,2,"313,980",5,BEEKMAN ST.,Manhattan ,10038,,,5 BEEKMAN ST.
1000907504,1,90,7504,0, ,R0,2,1,"363,478",25,PARK ROW,Manhattan ,10038,,,25 PARK ROW
1000907505,1,90,7505,0,,R0,2,1,"94,941",33C,PARK ROW,Manhattan ,10038,,,33C PARK ROW
1000917502,1,91,7502,1, ,R0,2,1,"221,213",111,FULTON ST.,Manhattan ,10038,,,111 FULTON ST.
1000920014,1,92,14,2, ,H2,4,1,"56,790",49,ANN ST.,Manhattan ,10038,,,49 ANN ST.
1000920024,1,92,24,2, ,O3,4,2,"109,173",116,NASSAU ST.,Manhattan ,10038,,,116 NASSAU ST.
1000927501,1,92,7501,2, ,R0,2,1,"167,396",169,WILLIAM ST.,Manhattan ,10038,,,169 WILLIAM ST.
1000927502,1,92,7502,2, ,R0,2,1,"177,433",161,WILLIAM,Manhattan ,10038,,,161 WILLIAM
1000930001,1,93,1,3, ,O4,4,1,"463,679",81,FULTON STREET,Manhattan ,10038,,,81 FULTON STREET
1000930034,1,93,34,3, ,D9,2,1,"79,079",57,BEEKMAN STREET,Manhattan ,10038,,,57 BEEKMAN STREET
