BBL,ADDRESS,BOROUGH,ZIP CODE,LIST
1010390032,799 8 AVENUE,MANHATTAN,10019,RENT
1010410038,306 WEST 51 STREET,MANHATTAN,10019,RENT
1010430005,369 WEST 52 STREET,MANHATTAN,10019,RENT
1010437501,305 WEST 52 STREET,MANHATTAN,10019,RENT
1010437502,879 8 AVENUE,MANHATTAN,10019,RENT
1010447501,301 WEST 53 STREET,MANHATTAN,10019,RENT
1010450037,304 WEST 55 STREET,MANHATTAN,10019,RENT
1010450061,840A 9 AVENUE,MANHATTAN,10019,RENT
1010460001,357 WEST 55 STREET,MANHATTAN,10019,RENT
1010460047,330 WEST 56 STREET,MANHATTAN,10019,RENT
1010477501,340 WEST 57 STREET,MANHATTAN,10019,RENT
1010477503,322 WEST 57 STREET,MANHATTAN,10019,RENT
1010480020,315 WEST 57 STREET ,MANHATTAN,10019,RENT
1010487504,333 WEST 57 STREET,MANHATTAN,10019,RENT
1010490001,345 WEST 58 STREET,MANHATTAN,10019,RENT
1010640002,814 10 AVENUE,MANHATTAN,10019,RENT
1010650036,859 9 AVENUE,MANHATTAN,10019,RENT
1010660037,408 WEST 57 STREET,MANHATTAN,10019,RENT
1010660053,442 WEST 57 STREET,MANHATTAN,10019,RENT
1010670008,457 WEST 57 STREET,MANHATTAN,10019,RENT
1010670018,425 WEST 57 STREET,MANHATTAN,10019,RENT
1010670052,448 WEST 58 STREET,MANHATTAN,10019,RENT
1010680003,400 WEST 59 STREET ,MANHATTAN,10019,RENT+INCOME
1010710042,520 WEST 43 STREET,MANHATTAN,10036,RENT+INCOME
1010720001,572 11 AVENUE,MANHATTAN,10036,RENT
1010720033,601 10 AVENUE,MANHATTAN,10036,RENT
1010780008,541 WEST 49 STREET,MANHATTAN,10019,RENT
1010860034,885 10 AVENUE,MANHATTAN,10019,RENT
1011040031,827 11 AVENUE,MANHATTAN,10019,RENT+INCOME
1011130001,45 WEST 60 STREET,MANHATTAN,10023,RENT
1011140061,44 WEST 62 STREET,MANHATTAN,10023,RENT
1011157501,25 CENTRAL PARK WEST,MANHATTAN,10023,RENT
1011157502,61 WEST 62 STREET,MANHATTAN,10023,RENT
1011157503,30 WEST 63 STREET,MANHATTAN,10023,RENT
1011167501,1900 WEST 64 STREET ,MANHATTAN,10023,RENT
1011170016,29 WEST 64 STREET,MANHATTAN,10023,RENT
1011170029,1 WEST 64 STREET,MANHATTAN,10023,RENT
1011170039,10 WEST 65 STREET,MANHATTAN,10023,RENT
1011170047,34 WEST 65 STREET,MANHATTAN,10023,RENT
1011170055,56 WEST 65 STREET,MANHATTAN,10023,RENT
1011180001,125 COLUMBUS AVENUE,MANHATTAN,10023,RENT/ARTICLE
1011187501,29 WEST 65 STREET,MANHATTAN,10023,RENT
1011190029,65 CENTRAL PARK WEST,MANHATTAN,10023,RENT
1011200061,74 WEST 68 STREET ,MANHATTAN,10023,RENT
1011210017,25 WEST 68 STREET,MANHATTAN,10023,RENT
1011210043,24 WEST 69 STREET,MANHATTAN,10023,RENT
1011210045,26 WEST 69 STREET,MANHATTAN,10023,RENT
1011220022,19 WEST 69 STREET,MANHATTAN,10023,RENT
1011220040,18 WEST 70 STREET ,MANHATTAN,10023,RENT
1011220047,30 WEST 70 STREET,MANHATTAN,10023,RENT
1011230001,65 WEST 70 STREET,MANHATTAN,10023,RENT
1011240021,17 WEST 71 STREET,MANHATTAN,10023,RENT
1011240042,12 WEST 72 STREET ,MANHATTAN,10023,RENT
1011240046,20 WEST 72 STREET ,MANHATTAN,10023,RENT
1011240059,50 WEST 72 STREET,MANHATTAN,10023,RENT
1011240062,58 WEST 72 STREET,MANHATTAN,10023,RENT
1011247501,40 WEST 72 STREET,MANHATTAN,10023,RENT
1011250001,53 WEST 72 STREET,MANHATTAN,10023,RENT
1011250024,15 WEST 72 STREET,MANHATTAN,10023,RENT
1011257501,41 WEST 72 STREET,MANHATTAN,10023,RENT
1011257502,27 WEST 72 STREET,MANHATTAN,10023,RENT
1011260014,23 WEST 73 STREET,MANHATTAN,10023,RENT
1011260029,135 CENTRAL PARK WEST,MANHATTAN,10023,RENT
1011260038,10 WEST 74 STREET,MANHATTAN,10023,RENT
1011267502,54 WEST 74 STREET,MANHATTAN,10023,RENT
1011270001,301 COLUMBUS AVENUE,MANHATTAN,10023,RENT
1011280001,321 COLUMBUS AVENUE,MANHATTAN,10023,RENT
1011290059,50 WEST 77 STREET,MANHATTAN,10024,RENT
1011290064,66 WEST 77 STREET,MANHATTAN,10024,RENT
1011387501,144 COLUMBUS AVENUE,MANHATTAN,10023,RENT
1011400037,110 WEST 69 STREET,MANHATTAN,10023,RENT
1011400046,140 WEST 69 STREET ,MANHATTAN,10023,RENT
1011400133,106 WEST 69 STREET,MANHATTAN,10023,RENT
1011407501,155 WEST 68 STREET,MANHATTAN,10023,RENT
1011410037,114 WEST 70 STREET,MANHATTAN,10023,RENT
1011410051,2028 BROADWAY,MANHATTAN,10023,RENT
1011417502,2025 BROADWAY,MANHATTAN,10023,RENT
1011420048,140 WEST 71 STREET,MANHATTAN,10023,RENT
1011430015,145 WEST 71 STREET,MANHATTAN,10023,RENT
1011430020,133 WEST 71 STREET,MANHATTAN,10023,RENT
1011430024,119 WEST 71 STREET,MANHATTAN,10023,RENT
1011430027,115 WEST 71 STREET,MANHATTAN,10023,RENT
1011430037,116 WEST 72 STREET,MANHATTAN,10023,RENT
1011430039,118 WEST 72 STREET,MANHATTAN,10023,RENT
1011430042,124 WEST 72 STREET,MANHATTAN,10023,RENT
1011430049,140 WEST 72 STREET,MANHATTAN,10023,RENT
1011430060,166 WEST 72 STREET,MANHATTAN,10023,RENT
1011437503,100 WEST 72 STREET,MANHATTAN,10023,RENT
1011437504,112 WEST 72 STREET,MANHATTAN,10023,RENT
1011440001,261 AMSTERDAM AVENUE,MANHATTAN,10023,RENT
1011440024,121 WEST 72 STREET,MANHATTAN,10023,RENT
1011447501,105 WEST 72 STREET,MANHATTAN,10023,RENT
1011450029,105 WEST 73 STREET,MANHATTAN,10023,RENT
1011450061,287 AMSTERDAM AVENUE,MANHATTAN,10023,RENT
1011460008,151 WEST 74 STREET,MANHATTAN,10023,RENT
1011467501,102 WEST 75 STREET,MANHATTAN,10023,RENT
1011470030,322 COLUMBUS AVENUE,MANHATTAN,10023,RENT
1011477501,161 WEST 75 STREET,MANHATTAN,10023,RENT
1011480001,341 AMSTERDAM AVENUE,MANHATTAN,10024,RENT
1011480056,160 WEST 77 STREET,MANHATTAN,10024,RENT
1011490033,370 COLUMBUS AVENUE,MANHATTAN,10024,RENT
1011500037,118 WEST 79 STREET,MANHATTAN,10024,RENT
1011500041,120 WEST 79 STREET ,MANHATTAN,10024,RENT
1011500048,140 WEST 79 STREET,MANHATTAN,10024,RENT
1011507504,172 WEST 79 STREET,MANHATTAN,10024,RENT
1011507505,101 WEST 78 STREET,MANHATTAN,10024,RENT
1011540156,247 THELONIOUS MONK CIRCLE,MANHATTAN,10023,RENT
1011540158,243 THELONIOUS MONK CIRCLE,MANHATTAN,10023,RENT
1011540160,239 THELONIOUS MONK CIRCLE,MANHATTAN,10023,RENT
1011540162,235 THELONIOUS MONK CIRCLE,MANHATTAN,10023,RENT
1011587501,160 WEST END AVENUE,MANHATTAN,10023,RENT
1011587502,180 WEST END AVENUE,MANHATTAN,10023,RENT
1011587503,150 WEST END AVENUE,MANHATTAN,10023,RENT
1011587504,140 WEST END AVENUE,MANHATTAN,10023,RENT
1011587505,170 WEST END AVENUE,MANHATTAN,10023,RENT
1011620001,230 WEST END AVENUE,MANHATTAN,10023,RENT
1011620005,267 WEST 70 STREET,MANHATTAN,10023,RENT
1011620016,235 WEST 70 STREET,MANHATTAN,10023,RENT
1011620029,2039 BROADWAY,MANHATTAN,10023,RENT
1011620046,228 WEST 71 STREET ,MANHATTAN,10023,RENT
1011620141,220 WEST 71 STREET ,MANHATTAN,10023,RENT
1011630001,246 WEST END AVENUE,MANHATTAN,10023,RENT
1011630011,251 WEST 71 STREET,MANHATTAN,10023,RENT
1011630020,225 WEST 71 STREET,MANHATTAN,10023,RENT
1011630058,260 WEST 72 STREET,MANHATTAN,10023,RENT
1011630061,260 WEST END AVENUE,MANHATTAN,10023,RENT
1011637502,235 WEST 71 STREET,MANHATTAN,10023,RENT
1011640002,269 WEST 72 STREET,MANHATTAN,10023,RENT
1011640005,253 WEST 72 STREET,MANHATTAN,10023,RENT
1011650056,244 WEST 74 STREET,MANHATTAN,10023,RENT
1011657503,2101 BROADWAY,MANHATTAN,10023,RENT
1011660007,245 WEST 74 STREET ,MANHATTAN,10023,RENT
1011660061,310 WEST END AVENUE,MANHATTAN,10023,RENT
1011670059,252 WEST 76 STREET,MANHATTAN,10023,RENT
1011670104,255 WEST 75 STREET,MANHATTAN,10023,RENT
1011677501,2138 BROADWAY,MANHATTAN,10023,RENT
1011677503,235 WEST 75 STREET,MANHATTAN,10023,RENT
1011680010,2161 BROADWAY,MANHATTAN,10024,RENT
1011700012,2200 BROADWAY,MANHATTAN,10024,RENT
1011700023,215 WEST 78 STREET,MANHATTAN,10024,RENT
1011707501,380 AMSTERDAM AVENUE,MANHATTAN,10024,RENT
1011707502,2211 BROADWAY,MANHATTAN,10024,RENT
1011710063,75 WEST END AVENUE,MANHATTAN,10023,RENT+INCOME
1011710129,180 RIVERSIDE BOULEVARD,MANHATTAN,10069,RENT
1011717509,50 RIVERSIDE BOULEVARD,MANHATTAN,10069,RENT
1011717511,1 WEST END AVENUE,MANHATTAN,10023,RENT
1011797501,165 WEST END AVENUE,MANHATTAN,10023,RENT
1011797502,185 WEST END AVENUE,MANHATTAN,10023,RENT
1011797503,205 WEST END AVENUE,MANHATTAN,10023,RENT
1011827501,235 WEST END AVENUE,MANHATTAN,10023,RENT
1011830029,243 WEST END AVENUE,MANHATTAN,10023,RENT
1011830032,255 WEST END AVENUE,MANHATTAN,10023,RENT
1011830037,310 WEST 72 STREET,MANHATTAN,10023,RENT
1011830046,330 WEST 72 STREET,MANHATTAN,10023,RENT
1011830050,340 WEST 72 STREET ,MANHATTAN,10023,RENT
1011830053,342 WEST 72 STREET,MANHATTAN,10023,RENT
1011840007,305 WEST 72 STREET,MANHATTAN,10023,RENT
1011840019,277 WEST END AVENUE,MANHATTAN,10023,RENT
1011840031,11 RIVERSIDE DRIVE ,MANHATTAN,10023,RENT
1011840087,304 WEST 75 STREET,MANHATTAN,10023,RENT
1011847501,22 RIVERSIDE DRIVE,MANHATTAN,10023,RENT
1011850001,33 RIVERSIDE DRIVE,MANHATTAN,10023,RENT
1011850032,320 WEST 76 STREET,MANHATTAN,10023,RENT
1011850042,37 RIVERSIDE DRIVE,MANHATTAN,10023,RENT
1011860033,375 WEST END AVENUE,MANHATTAN,10024,RENT
1011860052,60 RIVERSIDE DRIVE,MANHATTAN,10024,RENT
1011860084,302 WEST 79 STREET,MANHATTAN,10024,RENT
1011950001,441 COLUMBUS AVENUE,MANHATTAN,10024,RENT
1011950010,35 WEST 81 STREET ,MANHATTAN,10024,RENT
1011950014,25 WEST 81 STREET,MANHATTAN,10024,RENT
1011950048,32 WEST 82 STREET,MANHATTAN,10024,RENT
1011960009,41 WEST 82 STREET,MANHATTAN,10024,RENT
1011960029,225 CENTRAL PARK WEST,MANHATTAN,10024,RENT
1011960052,46 WEST 83 STREET,MANHATTAN,10024,RENT
1011970052,40 WEST 84 STREET,MANHATTAN,10024,RENT
1011977501,20 WEST 84 STREET,MANHATTAN,10024,RENT
1011980019,15 WEST 84 STREET,MANHATTAN,10024,RENT
1011980029,241 CENTRAL PARK WEST,MANHATTAN,10024,RENT
1011990029,251 CENTRAL PARK WEST,MANHATTAN,10024,RENT
1011990045,20 WEST 86 STREET,MANHATTAN,10024,RENT
1011990055,40 WEST 86 STREET,MANHATTAN,10024,RENT
1012000005,51 WEST 86 STREET,MANHATTAN,10024,RENT
1012000011,41 WEST 86 STREET,MANHATTAN,10024,RENT
1012000015,27 WEST 86 STREET,MANHATTAN,10024,RENT
1012000019,21 WEST 86 STREET,MANHATTAN,10024,RENT
1012000025,5 WEST 86 STREET,MANHATTAN,10024,RENT
1012010023,7 WEST 87 STREET,MANHATTAN,10024,RENT
1012010034,275 CENTRAL PARK WEST,MANHATTAN,10024,RENT
1012030033,295 CENTRAL PARK WEST,MANHATTAN,10024,RENT
1012037501,30 WEST 90 STREET,MANHATTAN,10024,RENT
1012037502,291 CENTRAL PARK WEST,MANHATTAN,10024,RENT
1012040016,35 WEST 90 STREET,MANHATTAN,10024,RENT
1012050029,315 CENTRAL PARK WEST,MANHATTAN,10025,RENT
1012060017,35 WEST 92 STREET,MANHATTAN,10025,RENT
1012067501,327 CENTRAL PARK WEST,MANHATTAN,10025,RENT
1012070006,57 WEST 93 STREET,MANHATTAN,10025,RENT
1012070015,37 WEST 93 STREET,MANHATTAN,10025,RENT
1012070029,333 CENTRAL PARK WEST,MANHATTAN,10025,RENT
1012080052,46 WEST 95 STREET,MANHATTAN,10025,RENT
1012090006,65 WEST 95 STREET,MANHATTAN,10025,RENT
1012090109,55 WEST 95 STREET,MANHATTAN,10025,RENT
1012097502,360 CENTRAL PARK WEST ,MANHATTAN,10025,RENT
1012100001,401 AMSTERDAM AVENUE,MANHATTAN,10024,RENT
1012100005,171 WEST 79 STREET,MANHATTAN,10024,RENT
1012100009,157 WEST 79 STREET,MANHATTAN,10024,RENT
1012100012,147 WEST 79 STREET,MANHATTAN,10024,RENT
1012100017,135 WEST 79 STREET,MANHATTAN,10024,RENT
1012100019,127 WEST 79 STREET,MANHATTAN,10024,RENT
1012100037,102 WEST 80 STREET,MANHATTAN,10024,RENT
1012110029,418 COLUMBUS AVENUE,MANHATTAN,10024,RENT
1012110052,158 WEST 81 STREET,MANHATTAN,10024,RENT
1012110056,170 WEST 81 STREET,MANHATTAN,10024,RENT
1012137503,125 WEST 82 STREET,MANHATTAN,10024,RENT
1012150035,102 WEST 85 STREET,MANHATTAN,10024,RENT
1012150056,160 WEST 85 STREET,MANHATTAN,10024,RENT
1012160027,101 WEST 85 STREET,MANHATTAN,10024,RENT
1012160039,114 WEST 86 STREET,MANHATTAN,10024,RENT
1012160044,130 WEST 86 STREET,MANHATTAN,10024,RENT
1012160051,144 WEST 86 STREET,MANHATTAN,10024,RENT
1012160140,120 WEST 86 STREET,MANHATTAN,10024,RENT
1012167502,110 WEST 86 STREET,MANHATTAN,10024,RENT
1012170025,115 WEST 86 STREET,MANHATTAN,10024,RENT
1012170029,105 WEST 86 STREET,MANHATTAN,10024,RENT
1012170050,150 WEST 87 STREET,MANHATTAN,10024,RENT
1012170064,541 AMSTERDAM AVENUE,MANHATTAN,10024,RENT
1012187501,101 WEST 87 STREET,MANHATTAN,10024,RENT
1012207501,127 WEST 89 STREET,MANHATTAN,10024,RENT
1012210029,620 COLUMBUS AVENUE,MANHATTAN,10024,RENT
1012227501,165 WEST 91 STREET,MANHATTAN,10024,RENT
1012237501,661 AMSTERDAM AVENUE,MANHATTAN,10025,RENT
1012237502,124 WEST 93 STREET,MANHATTAN,10025,RENT
1012237504,134 WEST 93 STREET,MANHATTAN,10025,RENT
1012240001,681 AMSTERDAM AVENUE,MANHATTAN,10025,RENT
1012240023,123 WEST 93 STREET,MANHATTAN,10025,RENT
1012240038,110 WEST 94 STREET,MANHATTAN,10025,RENT
1012250023,109 WEST 94 STREET,MANHATTAN,10025,RENT
1012250052,150 WEST 95 STREET ,MANHATTAN,10025,RENT
1012250055,160 WEST 95 STREET ,MANHATTAN,10025,RENT
1012260029,720 COLUMBUS AVENUE,MANHATTAN,10025,RENT
1012260040,110 WEST 96 STREET ,MANHATTAN,10025,RENT
1012280061,424 WEST END AVENUE,MANHATTAN,10024,RENT
1012290006,265 WEST 81 STREET,MANHATTAN,10024,RENT
1012290008,2261 BROADWAY,MANHATTAN,10024,RENT
1012297502,219 WEST 81 STREET,MANHATTAN,10024,RENT
1012300043,2290 BROADWAY,MANHATTAN,10024,RENT
1012320055,2333 BROADWAY,MANHATTAN,10024,RENT
1012320061,512 WEST END AVENUE,MANHATTAN,10024,RENT
1012327501,255 WEST 84 STREET,MANHATTAN,10024,RENT
1012327502,500 WEST END AVENUE,MANHATTAN,10024,RENT
1012330033,530 AMSTERDAM AVENUE,MANHATTAN,10024,RENT
1012337501,530 WEST END AVENUE,MANHATTAN,10024,RENT
1012347503,2360 BROADWAY,MANHATTAN,10024,RENT
1012350002,562 WEST END AVENUE ,MANHATTAN,10024,RENT
1012350010,2381 BROADWAY,MANHATTAN,10024,RENT
1012350042,2380 BROADWAY,MANHATTAN,10024,RENT
1012360037,210 WEST 89 STREET,MANHATTAN,10024,RENT
1012360061,590 WEST END AVENUE ,MANHATTAN,10024,RENT
1012367502,215 WEST 88 STREET,MANHATTAN,10024,RENT
1012370005,267 WEST 89 STREET ,MANHATTAN,10024,RENT
1012370017,2420 BROADWAY ,MANHATTAN,10024,RENT
1012370029,600 AMSTERDAM AVENUE,MANHATTAN,10024,RENT
1012370033,618 AMSTERDAM AVENUE,MANHATTAN,10024,RENT
1012380046,2450 BROADWAY,MANHATTAN,10024,RENT
1012380052,250 WEST 91 STREET,MANHATTAN,10024,RENT
1012387501,215 WEST 90 STREET,MANHATTAN,10024,RENT
1012387503,203 WEST 90 STREET ,MANHATTAN,10024,RENT
1012390023,2460 BROADWAY ,MANHATTAN,10025,RENT
1012397502,650 WEST END AVENUE,MANHATTAN,10025,RENT
1012400010,2481 BROADWAY,MANHATTAN,10025,RENT
1012400024,2480 BROADWAY,MANHATTAN,10025,RENT
1012400029,201 WEST 92 STREET,MANHATTAN,10025,RENT
1012407502,220 WEST 93 STREET,MANHATTAN,10025,RENT
1012410001,680 WEST END AVENUE,MANHATTAN,10025,RENT
1012410046,2512 BROADWAY,MANHATTAN,10025,RENT
1012410061,698 WEST END AVENUE,MANHATTAN,10025,RENT
1012420001,700 WEST END AVENUE,MANHATTAN,10025,RENT
1012420062,706 WEST END AVENUE ,MANHATTAN,10025,RENT
1012430028,205 WEST 95 STREET ,MANHATTAN,10025,RENT
1012440012,401 WEST END AVENUE,MANHATTAN,10024,RENT
1012440072,441 WEST END AVENUE,MANHATTAN,10024,RENT
1012440081,308 WEST 82 STREET,MANHATTAN,10024,RENT
1012450003,100 RIVERSIDE DRIVE,MANHATTAN,10024,RENT
1012450034,320 WEST 83 STREET,MANHATTAN,10024,RENT
1012450040,328 WEST 83 STREET,MANHATTAN,10024,RENT
1012450061,317 WEST 83 STREET,MANHATTAN,10024,RENT
1012450080,316 WEST 84 STREET,MANHATTAN,10024,RENT
1012450088,324 WEST 84 STREET,MANHATTAN,10024,RENT
1012460029,505 WEST END AVENUE,MANHATTAN,10024,RENT
1012460039,310 WEST 85 STREET,MANHATTAN,10024,RENT
1012460053,350 WEST 85 STREET,MANHATTAN,10024,RENT
1012477501,340 WEST 86 STREET,MANHATTAN,10024,RENT
1012480022,313 WEST 86 STREET,MANHATTAN,10024,RENT
1012480027,305 WEST 86 STREET,MANHATTAN,10024,RENT
1012480029,545 WEST END AVENUE,MANHATTAN,10024,RENT
1012480037,302 WEST 87 STREET,MANHATTAN,10024,RENT
1012480041,320 WEST 87 STREET,MANHATTAN,10024,RENT
1012480051,340 WEST 87 STREET,MANHATTAN,10024,RENT
1012490022,317 WEST 87 STREET,MANHATTAN,10024,RENT
1012500040,304 WEST 89 STREET,MANHATTAN,10024,RENT
1012500110,322 WEST 90 STREET,MANHATTAN,10024,RENT
1012507503,317 WEST 89 STREET,MANHATTAN,10024,RENT
1012507504,595 WEST END AVENUE,MANHATTAN,10024,RENT
1012510008,321 WEST 90 STREET,MANHATTAN,10024,RENT
1012510062,645 WEST END AVENUE,MANHATTAN,10025,RENT
1012517501,190 RIVERSIDE DRIVE,MANHATTAN,10024,RENT
1012520001,200 RIVERSIDE DRIVE,MANHATTAN,10025,RENT
1012520005,202 RIVERSIDE DRIVE,MANHATTAN,10025,RENT
1012520017,675 WEST END AVENUE,MANHATTAN,10025,RENT
1012520020,677 WEST END AVENUE,MANHATTAN,10025,RENT
1012520034,210 RIVERSIDE DRIVE,MANHATTAN,10025,RENT
1012520041,317 WEST 93 STREET,MANHATTAN,10025,RENT
1012520044,309 WEST 93 STREET,MANHATTAN,10025,RENT
1012520075,214 RIVERSIDE DRIVE,MANHATTAN,10025,RENT
1012530007,321 WEST 94 STREET,MANHATTAN,10025,RENT
1012530064,311 WEST 95 STREET,MANHATTAN,10025,RENT
1012537503,230 RIVERSIDE DRIVE,MANHATTAN,10025,RENT
1012630007,55 WEST 47 STREET,MANHATTAN,10036,RENT
1012710027,15 WEST 55 STREET ,MANHATTAN,10019,RENT
1012720001,60 WEST 57 STREET,MANHATTAN,10019,RENT
1012737501,58 WEST 58 STREET,MANHATTAN,10019,RENT
1012740006,41 WEST 58 STREET,MANHATTAN,10019,RENT
1012740016,21 WEST 58 STREET,MANHATTAN,10019,RENT
1012747502,57 WEST 58 STREET,MANHATTAN,10019,RENT
1012830064,6 EAST 48 STREET,MANHATTAN,10017,RENT
1012930050,611 MADISON AVENUE,MANHATTAN,10022,RENT
1013020033,760 3 AVENUE,MANHATTAN,10017,RENT
1013030041,150 EAST 49 STREET,MANHATTAN,10017,RENT
1013030045,146 EAST 49 STREET,MANHATTAN,10017,RENT
1013050023,135 EAST 50 STREET,MANHATTAN,10022,RENT
1013090050,136 EAST 55 STREET,MANHATTAN,10022,RENT
1013100059,136 EAST 56 STREET,MANHATTAN,10022,RENT
1013107501,141 EAST 55 STREET,MANHATTAN,10022,RENT
1013107502,667 LEXINGTON AVENUE,MANHATTAN,10022,RENT
1013107503,150 EAST 56 STREET,MANHATTAN,10022,RENT
1013110028,141 EAST 56 STREET,MANHATTAN,10022,RENT
1013120028,153 EAST 57 STREET,MANHATTAN,10022,RENT
1013120033,157 EAST 57 STREET,MANHATTAN,10022,RENT
1013140021,747 2 AVENUE,MANHATTAN,10017,RENT
1013170030,230 EAST 44 STREET,MANHATTAN,10017,RENT
1013180022,825 2 AVENUE,MANHATTAN,10017,RENT
1013197501,240 EAST 46 STREET,MANHATTAN,10017,RENT
1013200018,235 EAST 46 STREET,MANHATTAN,10017,RENT
1013207506,211 EAST 46 STREET,MANHATTAN,10017,RENT
1013210011,225 EAST 47 STREET,MANHATTAN,10017,RENT
1013210034,230 EAST 48 STREET,MANHATTAN,10017,RENT
1013227501,249 EAST 48 STREET,MANHATTAN,10017,RENT
1013240016,235 EAST 50 STREET,MANHATTAN,10022,RENT
1013240042,214 EAST 51 STREET,MANHATTAN,10022,RENT
1013270037,220 EAST 54 STREET,MANHATTAN,10022,RENT
1013277501,211 EAST 53 STREET,MANHATTAN,10022,RENT
1013280021,245 EAST 54 STREET,MANHATTAN,10022,RENT
1013280030,238 EAST 55 STREET ,MANHATTAN,10022,RENT
1013300038,220 EAST 57 STREET,MANHATTAN,10022,RENT
1013310014,227 EAST 57 STREET,MANHATTAN,10022,RENT
1013310017,235 EAST 57 STREET,MANHATTAN,10022,RENT
1013317501,200 EAST 58 STREET,MANHATTAN,10022,RENT
1013330001,301 EAST 40 STREET,MANHATTAN,10016,RENT
1013330023,1 TUDOR CITY PLACE,MANHATTAN,10017,RENT
1013340022,25 TUDOR CITY PLACE,MANHATTAN,10017,RENT
1013340041,312 EAST 42 STREET,MANHATTAN,10017,RENT
1013350022,45 TUDOR CITY PLACE,MANHATTAN,10017,RENT
1013350039,328 EAST 43 STREET,MANHATTAN,10017,RENT
1013360015,333 EAST 43 STREET,MANHATTAN,10017,RENT
1013360040,310 EAST 44 STREET,MANHATTAN,10017,RENT
1013370006,307 EAST 44 STREET,MANHATTAN,10017,RENT
1013380005,305 EAST 45 STREET,MANHATTAN,10017,RENT
1013380012,321 EAST 45 STREET,MANHATTAN,10017,RENT
1013380035,330 EAST 46 STREET,MANHATTAN,10017,RENT
1013387501,846 2 AVENUE,MANHATTAN,10017,RENT
1013387502,325 EAST 45 STREET,MANHATTAN,10017,RENT
1013390012,333 EAST 46 STREET,MANHATTAN,10017,RENT
1013400001,884 2 AVENUE,MANHATTAN,10017,RENT
1013410044,310 EAST 49 STREET,MANHATTAN,10017,RENT
1013417501,326 EAST 49 STREET,MANHATTAN,10017,RENT
1013417505,865 1 AVENUE,MANHATTAN,10017,RENT
1013420012,333 EAST 49 STREET,MANHATTAN,10017,RENT
1013420027,360 EAST 50 STREET,MANHATTAN,10022,RENT
1013430024,891 1 AVENUE,MANHATTAN,10022,RENT
1013430036,340 EAST 51 STREET,MANHATTAN,10022,RENT
1013430049,956 2 AVENUE,MANHATTAN,10022,RENT
1013437501,317 EAST 50 STREET,MANHATTAN,10022,RENT
1013440033,340 EAST 52 STREET,MANHATTAN,10022,RENT
1013440041,320 EAST 52 STREET,MANHATTAN,10022,RENT
1013447501,335 EAST 51 STREET,MANHATTAN,10022,RENT
1013450031,342 EAST 53 STREET,MANHATTAN,10022,RENT
1013460010,319 EAST 53 STREET,MANHATTAN,10022,RENT
1013460023,965 1 AVENUE,MANHATTAN,10022,RENT
1013467501,320 EAST 54 STREET,MANHATTAN,10022,RENT
1013467503,975 1 AVENUE,MANHATTAN,10022,RENT
1013470014,333 EAST 54 STREET,MANHATTAN,10022,RENT
1013470044,310 EAST 55 STREET,MANHATTAN,10022,RENT
1013480049,300 EAST 56 STREET,MANHATTAN,10022,RENT
1013490009,315 EAST 56 STREET,MANHATTAN,10022,RENT
1013490014,333 EAST 56 STREET,MANHATTAN,10022,RENT
1013490035,340 EAST 57 STREET,MANHATTAN,10022,RENT
1013490049,1076 2 AVENUE,MANHATTAN,10022,RENT
1013497501,345 EAST 56 STREET,MANHATTAN,10022,RENT
1013500035,330 EAST 58 STREET,MANHATTAN,10022,RENT
1013507501,351 EAST 57 STREET,MANHATTAN,10022,RENT
1013510017,339 EAST 58 STREET ,MANHATTAN,10022,RENT
1013620012,20 BEEKMAN PLACE,MANHATTAN,10022,RENT
1013630012,433 EAST 51 STREET,MANHATTAN,10022,RENT
1013630031,434 EAST 52 STREET,MANHATTAN,10022,RENT
1013630040,414 EAST 52 STREET,MANHATTAN,10022,RENT
1013630043,410 EAST 52 STREET,MANHATTAN,10022,RENT
1013640034,422 EAST 53 STREET,MANHATTAN,10022,RENT
1013657501,966 1 AVENUE,MANHATTAN,10022,RENT
1013657502,400 EAST 54 STREET,MANHATTAN,10022,RENT
1013660001,984 1 AVENUE,MANHATTAN,10022,RENT
1013660016,425 EAST 54 STREET,MANHATTAN,10022,RENT
1013660039,412 EAST 55 STREET,MANHATTAN,10022,RENT
1013680001,1026 1 AVENUE,MANHATTAN,10022,RENT
1013680033,440 EAST 57 STREET,MANHATTAN,10022,RENT
1013690007,419 EAST 57 STREET ,MANHATTAN,10022,RENT
1013690042,410 EAST 58 STREET,MANHATTAN,10022,RENT
1013700015,425 EAST 58 STREET ,MANHATTAN,10022,RENT
1013700046,1076 1 AVENUE,MANHATTAN,10022,RENT
1013737502,425 MAIN STREET,MANHATTAN,10044,RENT
1013747502,502 PARK AVENUE,MANHATTAN,10022,RENT
1013757503,530 PARK AVENUE,MANHATTAN,10065,RENT
1013760001,800 5 AVENUE ,MANHATTAN,10065,RENT
1013807501,40 EAST 66 STREET,MANHATTAN,10065,RENT
1013817501,3 EAST 66 STREET,MANHATTAN,10065,RENT
1013817502,45 EAST 66 STREET,MANHATTAN,10065,RENT
1013817503,44 EAST 67 STREET,MANHATTAN,10065,RENT
1013817504,21 EAST 66 STREET,MANHATTAN,10065,RENT
1013820017,794 MADISON AVENUE #53,MANHATTAN,10065,RENT
1013820049,30 EAST 68 STREET,MANHATTAN,10065,RENT
1013827501,20 EAST 68 STREET,MANHATTAN,10065,RENT
1013837501,11 EAST 68 STREET,MANHATTAN,10065,RENT
